SetName,Brand,Year,CardNumber,First,Last,Rookie
1962 Topps Baseball,Topps,1962,330,John,Romano,0
1962 Topps Baseball,Topps,1962,331,Moe,Drabowsky,0
1962 Topps Baseball,Topps,1962,332,Don,Buddin,0
1962 Topps Baseball,Topps,1962,333,Frank,Cipriani,1
1962 Topps Baseball,Topps,1962,334,Boston,Red Sox,0
1962 Topps Baseball,Topps,1962,335,Bill,Bruton,0
1962 Topps Baseball,Topps,1962,336,Billy,Muffett,0
1962 Topps Baseball,Topps,1962,337,Jim,Marshall,0
1962 Topps Baseball,Topps,1962,338,Billy,Gardner,0
1962 Topps Baseball,Topps,1962,339,,Jose,0
1962 Topps Baseball,Topps,1962,340,Don,Drysdale,0
1962 Topps Baseball,Topps,1962,341,,Mike,0
1962 Topps Baseball,Topps,1962,342,Ed,Rakow,0
1962 Topps Baseball,Topps,1962,343,Albie,Pearson,0
1962 Topps Baseball,Topps,1962,344,Ed,Bauta,1
1962 Topps Baseball,Topps,1962,345,,Chuck,0
1962 Topps Baseball,Topps,1962,346,Jack,Kralick,0
1962 Topps Baseball,Topps,1962,347,Chuck,Hinton,1
1962 Topps Baseball,Topps,1962,348,Larry,Burright,1
1962 Topps Baseball,Topps,1962,349,Paul,Foytack,0
1962 Topps Baseball,Topps,1962,350,Frank,Robinson,0
1962 Topps Baseball,Topps,1962,351,,Braves,0
1962 Topps Baseball,Topps,1962,352,Frank,Sullivan,0
1962 Topps Baseball,Topps,1962,353,Bill,Mazeroski,0
1962 Topps Baseball,Topps,1962,354,Roman,Mejias,0
1962 Topps Baseball,Topps,1962,355,Steve,Barber,0
1962 Topps Baseball,Topps,1962,356,Tom,Haller,1
1962 Topps Baseball,Topps,1962,357,Jerry,Walker,0
1962 Topps Baseball,Topps,1962,358,Tommy,Davis,0
1962 Topps Baseball,Topps,1962,359,Bobby,Locke,0
1962 Topps Baseball,Topps,1962,360,Yogi,Berra,0
1962 Topps Baseball,Topps,1962,361,Bob,Hendley,0
1962 Topps Baseball,Topps,1962,362,Ty,Cline,0
1962 Topps Baseball,Topps,1962,363,Bob,Roselli,0
1962 Topps Baseball,Topps,1962,364,Ken,Hunt,0
1962 Topps Baseball,Topps,1962,365,Charlie,Neal,0
1962 Topps Baseball,Topps,1962,366,Phil,Regan,0
1962 Topps Baseball,Topps,1962,367,Checklist,5,0
1962 Topps Baseball,Topps,1962,368,Bob,Tillman,1
1962 Topps Baseball,Topps,1962,369,Ted,Bowsfield,0
1962 Topps Baseball,Topps,1962,370,Ken,Boyer,0
1962 Topps Baseball,Topps,1962,371,Earl,Battey,0
1962 Topps Baseball,Topps,1962,372,Jack,Curtis,0
1962 Topps Baseball,Topps,1962,373,Al,Heist,0
1962 Topps Baseball,Topps,1962,374,Gene,Mauch MGR,0
1962 Topps Baseball,Topps,1962,375,Ron,Fairly,0
1962 Topps Baseball,Topps,1962,376,Bud,Daley,0
1962 Topps Baseball,Topps,1962,377,John,Orsino,1
1962 Topps Baseball,Topps,1962,378,Bennie,Daniels,0
1962 Topps Baseball,Topps,1962,379,Chuck,Essegian,0
1962 Topps Baseball,Topps,1962,380,Lew,Burdette,0
1962 Topps Baseball,Topps,1962,381,Chico,Cardenas,0
1962 Topps Baseball,Topps,1962,382,Dick,Williams,0
1962 Topps Baseball,Topps,1962,383,Ray,Sadecki,0
1962 Topps Baseball,Topps,1962,384,K.C.,Athletics,0
1962 Topps Baseball,Topps,1962,385,Early,Wynn,0
1962 Topps Baseball,Topps,1962,386,Don,Mincher,0
1962 Topps Baseball,Topps,1962,387,Lou,Brock,1
1962 Topps Baseball,Topps,1962,388,Ryne,Duren,0
1962 Topps Baseball,Topps,1962,389,Smoky,Burgess,0
1962 Topps Baseball,Topps,1962,390,Orlando,Cepeda,0
1962 Topps Baseball,Topps,1962,391,Bill,Mazeroski,0
1962 Topps Baseball,Topps,1962,392,Ken,Boyer,0
1962 Topps Baseball,Topps,1962,393,Roy,McMillan,0
1962 Topps Baseball,Topps,1962,394,Hank,Aaron,0
1962 Topps Baseball,Topps,1962,395,Willie,Mays,0
1962 Topps Baseball,Topps,1962,396,Frank,Robinson,0
1962 Topps Baseball,Topps,1962,397,John,Roseboro,0
1962 Topps Baseball,Topps,1962,398,Don,Drysdale,0
1962 Topps Baseball,Topps,1962,399,Warren,Spahn,0
1962 Topps Baseball,Topps,1962,400,Elston,Howard,0
1962 Topps Baseball,Topps,1962,401,AL,& NL,0
1962 Topps Baseball,Topps,1962,402,Gino,Cimoli,0
1962 Topps Baseball,Topps,1962,403,Chet,Nichols,0
1962 Topps Baseball,Topps,1962,404,Tim,Harkness,0
1962 Topps Baseball,Topps,1962,405,Jim,Perry,0
1962 Topps Baseball,Topps,1962,406,Bob,Taylor,0
1962 Topps Baseball,Topps,1962,407,Hank,Aguirre,0
1962 Topps Baseball,Topps,1962,408,Gus,Bell,0
1962 Topps Baseball,Topps,1962,409,,Pittsburgh,0
1962 Topps Baseball,Topps,1962,410,Al,Smith,0
1962 Topps Baseball,Topps,1962,411,,Danny,0
1962 Topps Baseball,Topps,1962,412,Charlie,James,0
1962 Topps Baseball,Topps,1962,413,Matty,Alou,0
1962 Topps Baseball,Topps,1962,414,Joe,Gaines,1
1962 Topps Baseball,Topps,1962,415,Bill,Virdon,0
1962 Topps Baseball,Topps,1962,416,Bob,Scheffing,0
1962 Topps Baseball,Topps,1962,417,Joe,Azcue,1
1962 Topps Baseball,Topps,1962,418,Andy,Carey,0
1962 Topps Baseball,Topps,1962,419,Bob,Bruce,0
1962 Topps Baseball,Topps,1962,420,Gus,Triandos,0
1962 Topps Baseball,Topps,1962,421,Ken,MacKenzie,0
1962 Topps Baseball,Topps,1962,422,Steve,Bilko,0
1962 Topps Baseball,Topps,1962,423,Rival,League,0
1962 Topps Baseball,Topps,1962,424,Al,McBean,1
1962 Topps Baseball,Topps,1962,425,,Carl,0
1962 Topps Baseball,Topps,1962,426,Bob,Farley,1
1962 Topps Baseball,Topps,1962,427,Jake,Wood,0
1962 Topps Baseball,Topps,1962,428,Joe,Hicks,0
1962 Topps Baseball,Topps,1962,429,Billy,O'Dell,0
1962 Topps Baseball,Topps,1962,430,Tony,Kubek,0
1962 Topps Baseball,Topps,1962,431,Bob,(Buck),0
1962 Topps Baseball,Topps,1962,432,Jim,Pendleton,0
1962 Topps Baseball,Topps,1962,433,Jim,Archer,0
1962 Topps Baseball,Topps,1962,434,Clay,Dalrymple,0
1962 Topps Baseball,Topps,1962,435,Larry,Sherry,0
1962 Topps Baseball,Topps,1962,436,Felix,Mantilla,0
1962 Topps Baseball,Topps,1962,437,Ray,Moore,0
1962 Topps Baseball,Topps,1962,438,Dick,Brown,0
1962 Topps Baseball,Topps,1962,439,Jerry,Buchek,1
1962 Topps Baseball,Topps,1962,440,Joey,Jay,0
1962 Topps Baseball,Topps,1962,441,Checklist,6,0
1962 Topps Baseball,Topps,1962,442,Wes,Stock,0
1962 Topps Baseball,Topps,1962,443,Del,Crandall,0
1962 Topps Baseball,Topps,1962,444,Ted,Wills,0
1962 Topps Baseball,Topps,1962,445,Vic,Power,0
1962 Topps Baseball,Topps,1962,446,Don,Elston,0
1962 Topps Baseball,Topps,1962,447,,Willie,0
1962 Topps Baseball,Topps,1962,448,Joe,Gibbon,0
1962 Topps Baseball,Topps,1962,449,Jerry,Adair,0
1962 Topps Baseball,Topps,1962,450,Jim,O'Toole,0
1962 Topps Baseball,Topps,1962,451,Jose,Tartabull,1
1962 Topps Baseball,Topps,1962,452,Earl,Averill,0
1962 Topps Baseball,Topps,1962,453,Cal,McLish,0
1962 Topps Baseball,Topps,1962,454,Floyd,Robinson,1
1962 Topps Baseball,Topps,1962,455,Luis,Arroyo,0
1962 Topps Baseball,Topps,1962,456,Joe,Amalfitano,0
1962 Topps Baseball,Topps,1962,457,Lou,Clinton,0
1962 Topps Baseball,Topps,1962,458A,Bob,Buhl,0
1962 Topps Baseball,Topps,1962,458B,,(No,0
1962 Topps Baseball,Topps,1962,459,Ed,Bailey,0
1962 Topps Baseball,Topps,1962,460,Jim,Bunning,0
1962 Topps Baseball,Topps,1962,461,Ken,Hubbs,1
1962 Topps Baseball,Topps,1962,462A,Willie,Tasby,0
1962 Topps Baseball,Topps,1962,462B,,(No,0
1962 Topps Baseball,Topps,1962,463,Hank,Bauer MGR,0
1962 Topps Baseball,Topps,1962,464,Al,Jackson,1
1962 Topps Baseball,Topps,1962,465,Reds,Team,0
1962 Topps Baseball,Topps,1962,466,Norm,Cash,0
1962 Topps Baseball,Topps,1962,467,,Chuck,0
1962 Topps Baseball,Topps,1962,468,,Brooks,0
1962 Topps Baseball,Topps,1962,469,Luis,Aparicio,0
1962 Topps Baseball,Topps,1962,470,Al,Kaline,0
1962 Topps Baseball,Topps,1962,471,Mickey,Mantle,0
1962 Topps Baseball,Topps,1962,472,Rocky,Colavito,0
1962 Topps Baseball,Topps,1962,473,Elston,Howard,0
1962 Topps Baseball,Topps,1962,474,Frank,Lary,0
1962 Topps Baseball,Topps,1962,475,Whitey,Ford,0
1962 Topps Baseball,Topps,1962,476,Orioles,Team,0
1962 Topps Baseball,Topps,1962,477,Andre,Rodgers,0
1962 Topps Baseball,Topps,1962,478,Don,Zimmer,0
1962 Topps Baseball,Topps,1962,479,Joel,Horlen,1
1962 Topps Baseball,Topps,1962,480,Harvey,Kuenn,0
1962 Topps Baseball,Topps,1962,481,Vic,Wertz,0
1962 Topps Baseball,Topps,1962,482,Sam,Mele MGR,0
1962 Topps Baseball,Topps,1962,483,Don,McMahon,0
1962 Topps Baseball,Topps,1962,484,Dick,Schofield,0
1962 Topps Baseball,Topps,1962,485,Pedro,Ramos,0
1962 Topps Baseball,Topps,1962,486,Jim,Gilliam,0
1962 Topps Baseball,Topps,1962,487,Jerry,Lynch,0
1962 Topps Baseball,Topps,1962,488,Hal,Brown,0
1962 Topps Baseball,Topps,1962,489,Julio,Gotay,1
1962 Topps Baseball,Topps,1962,490,,C.Boyer,0
1962 Topps Baseball,Topps,1962,491,Leon,Wagner,0
1962 Topps Baseball,Topps,1962,492,Hal,W. Smith,0
1962 Topps Baseball,Topps,1962,493,Danny,McDevitt,0
1962 Topps Baseball,Topps,1962,494,Sammy,White,0
1962 Topps Baseball,Topps,1962,495,Don,Cardwell,0
1962 Topps Baseball,Topps,1962,496,Wayne,Causey,1
1962 Topps Baseball,Topps,1962,497,Ed,Bouchee,0
1962 Topps Baseball,Topps,1962,498,Jim,Donohue,0
1962 Topps Baseball,Topps,1962,499,,Zoilo,0
1962 Topps Baseball,Topps,1962,500,Duke,Snider,0
1962 Topps Baseball,Topps,1962,501,Claude,Osteen,0
1962 Topps Baseball,Topps,1962,502,Hector,Lopez,0
1962 Topps Baseball,Topps,1962,503,Danny,Murtaugh,0
1962 Topps Baseball,Topps,1962,504,Eddie,Bressoud,0
1962 Topps Baseball,Topps,1962,505,Juan,Marichal,0
1962 Topps Baseball,Topps,1962,506,,Charlie,0
1962 Topps Baseball,Topps,1962,507,Ernie,Broglio,0
1962 Topps Baseball,Topps,1962,508,Gordy,Coleman,0
1962 Topps Baseball,Topps,1962,509,Dave,Giusti,1
1962 Topps Baseball,Topps,1962,510,Jim,Lemon,0
1962 Topps Baseball,Topps,1962,511,Bubba,Phillips,0
1962 Topps Baseball,Topps,1962,512,Mike,Fornieles,0
1962 Topps Baseball,Topps,1962,513,Whitey,Herzog,0
1962 Topps Baseball,Topps,1962,514,Sherm,Lollar,0
1962 Topps Baseball,Topps,1962,515,Stan,Williams,0
1962 Topps Baseball,Topps,1962,516A,,Checklist,0
1962 Topps Baseball,Topps,1962,516B,(yellow,boxes),0
1962 Topps Baseball,Topps,1962,517,,Dave,0
1962 Topps Baseball,Topps,1962,518,Lee,Maye,0
1962 Topps Baseball,Topps,1962,519,Bob,Johnson,1
1962 Topps Baseball,Topps,1962,520,Bob,Friend,0
1962 Topps Baseball,Topps,1962,521,Jacke,Davis,0
1962 Topps Baseball,Topps,1962,522,Lindy,McDaniel,0
1962 Topps Baseball,Topps,1962,523,Russ,Nixon,0
1962 Topps Baseball,Topps,1962,524,Howie,Nunn,0
1962 Topps Baseball,Topps,1962,525,George,Thomas,0
1962 Topps Baseball,Topps,1962,526,Hal,Woodeshick,0
1962 Topps Baseball,Topps,1962,527,Dick,McAuliffe,1
1962 Topps Baseball,Topps,1962,528,Turk,Lown,0
1962 Topps Baseball,Topps,1962,529,John,Schaive,0
1962 Topps Baseball,Topps,1962,530,Bob,Gibson,0
1962 Topps Baseball,Topps,1962,531,Bobby,G. Smith,0
1962 Topps Baseball,Topps,1962,532,Dick,Stigman,0
1962 Topps Baseball,Topps,1962,533,Charley,Lau,0
1962 Topps Baseball,Topps,1962,534,Tony,Gonzalez,0
1962 Topps Baseball,Topps,1962,535,Ed,Roebuck,0
1962 Topps Baseball,Topps,1962,536,Dick,Gernert,0
1962 Topps Baseball,Topps,1962,537,Indians,Team,0
1962 Topps Baseball,Topps,1962,538,Jack,Sanford,0
1962 Topps Baseball,Topps,1962,539,Billy,Moran,0
1962 Topps Baseball,Topps,1962,540,Jim,Landis,0
1962 Topps Baseball,Topps,1962,541,Don,Nottebart,0
1962 Topps Baseball,Topps,1962,542,Dave,Philley,0
1962 Topps Baseball,Topps,1962,543,Bob,Allen,0
1962 Topps Baseball,Topps,1962,544,Willie,McCovey,0
1962 Topps Baseball,Topps,1962,545,Hoyt,Wilhelm,0
1962 Topps Baseball,Topps,1962,546,Moe,Thacker,0
1962 Topps Baseball,Topps,1962,547,Don,Ferrarese,0
1962 Topps Baseball,Topps,1962,548,Bobby,Del,0
1962 Topps Baseball,Topps,1962,549,Bill,Rigney,0
1962 Topps Baseball,Topps,1962,550,Art,Mahaffey,0
1962 Topps Baseball,Topps,1962,551,Harry,Bright,0
1962 Topps Baseball,Topps,1962,552,Cubs,Team,0
1962 Topps Baseball,Topps,1962,553,Jim,Coates,0
1962 Topps Baseball,Topps,1962,554,Bubba,Morton,0
1962 Topps Baseball,Topps,1962,555,John,Buzhardt,0
1962 Topps Baseball,Topps,1962,556,Al,Spangler,0
1962 Topps Baseball,Topps,1962,557,Bob,Anderson,0
1962 Topps Baseball,Topps,1962,558,John,Goryl,0
1962 Topps Baseball,Topps,1962,559,Mike,Higgins,0
1962 Topps Baseball,Topps,1962,560,Chuck,Estrada,0
1962 Topps Baseball,Topps,1962,561,Gene,Oliver,0
1962 Topps Baseball,Topps,1962,562,Bill,Henry,0
1962 Topps Baseball,Topps,1962,563,Ken,Aspromonte,0
1962 Topps Baseball,Topps,1962,564,Bob,Grim,0
1962 Topps Baseball,Topps,1962,565,Jose,Pagan,0
1962 Topps Baseball,Topps,1962,566,Marty,Kutyna,0
1962 Topps Baseball,Topps,1962,567,Tracy,Stallard,0
1962 Topps Baseball,Topps,1962,568,Jim,Golden,0
1962 Topps Baseball,Topps,1962,569,Ed,Sadowski,0
1962 Topps Baseball,Topps,1962,570,Bill,Stafford,0
1962 Topps Baseball,Topps,1962,571,Billy,Klaus,0
1962 Topps Baseball,Topps,1962,572,Bob,G.Miller,0
1962 Topps Baseball,Topps,1962,573,Johnny,Logan,0
1962 Topps Baseball,Topps,1962,574,Dean,Stone,0
1962 Topps Baseball,Topps,1962,575,,Red,0
1962 Topps Baseball,Topps,1962,576,Russ,Kemmerer,0
1962 Topps Baseball,Topps,1962,577,Dave,Nicholson,0
1962 Topps Baseball,Topps,1962,578,Jim,Duffalo,0
1962 Topps Baseball,Topps,1962,579,Jim,Schaffer,0
1962 Topps Baseball,Topps,1962,580,,Bill,0
1962 Topps Baseball,Topps,1962,581,Mel,Roach,0
1962 Topps Baseball,Topps,1962,582,Ron,Piche,0
1962 Topps Baseball,Topps,1962,583,Larry,Osborne,0
1962 Topps Baseball,Topps,1962,584,Twins,Team,0
1962 Topps Baseball,Topps,1962,585,Glen,Hobbie,0
1962 Topps Baseball,Topps,1962,586,Sammy,Esposito,0
1962 Topps Baseball,Topps,1962,587,Frank,Funk,0
1962 Topps Baseball,Topps,1962,588,,Birdie,0
1962 Topps Baseball,Topps,1962,589,Bob,Turley,0
1962 Topps Baseball,Topps,1962,590,Curt,Flood,0
1962 Topps Baseball,Topps,1962,591,Sam,McDowell,1
1962 Topps Baseball,Topps,1962,592,Jim,Bouton,1
1962 Topps Baseball,Topps,1962,593,,Rookie,0
1962 Topps Baseball,Topps,1962,594,Bob,Uecker,1
1962 Topps Baseball,Topps,1962,595,,Rookie,0
1962 Topps Baseball,Topps,1962,596,Joe,Pepitone,1
1962 Topps Baseball,Topps,1962,597,Denis,Menke,1
1962 Topps Baseball,Topps,1962,598,Jim,Hickman,1
1963 Topps Baseball,Topps,1963,1,NL,Batting,0
1963 Topps Baseball,Topps,1963,2,AL,Batting,0
1963 Topps Baseball,Topps,1963,3,NL,Home Run,0
1963 Topps Baseball,Topps,1963,4,AL,Home Run,0
1963 Topps Baseball,Topps,1963,5,NL,ERA,0
1963 Topps Baseball,Topps,1963,6,AL,ERA,0
1963 Topps Baseball,Topps,1963,7,NL,Pitching,0
1963 Topps Baseball,Topps,1963,8,AL,Pitching,0
1963 Topps Baseball,Topps,1963,9,NL,Strikeout,0
1963 Topps Baseball,Topps,1963,10,AL,Strikeout,0
1963 Topps Baseball,Topps,1963,11,Lee,Walls,0
1963 Topps Baseball,Topps,1963,12,Steve,Barber,0
1963 Topps Baseball,Topps,1963,13,,Philadelphia,0
1963 Topps Baseball,Topps,1963,14,Pedro,Ramos,0
1963 Topps Baseball,Topps,1963,15,Ken,Hubbs,0
1963 Topps Baseball,Topps,1963,16,Al,Smith,0
1963 Topps Baseball,Topps,1963,17,Ryne,Duren,0
1963 Topps Baseball,Topps,1963,18,Buc,Blasters -,0
1963 Topps Baseball,Topps,1963,19,Pete,Burnside,0
1963 Topps Baseball,Topps,1963,20,Tony,Kubek,0
1963 Topps Baseball,Topps,1963,21,Marty,Keough,0
1963 Topps Baseball,Topps,1963,22,Curt,Simmons,0
1963 Topps Baseball,Topps,1963,23,Ed,Lopat,0
1963 Topps Baseball,Topps,1963,24,Bob,Bruce,0
1963 Topps Baseball,Topps,1963,25,Al,Kaline,0
1963 Topps Baseball,Topps,1963,26,Ray,Moore,0
1963 Topps Baseball,Topps,1963,27,Choo,Choo,0
1963 Topps Baseball,Topps,1963,28,Mike,Fornieles,0
1963 Topps Baseball,Topps,1963,29A,Rookie,Stars,0
1963 Topps Baseball,Topps,1963,30,Harvey,Kuenn,0
1963 Topps Baseball,Topps,1963,31,Cal,Koonce,0
1963 Topps Baseball,Topps,1963,32,Tony,Gonzalez,0
1963 Topps Baseball,Topps,1963,33,Bo,Belinsky,0
1963 Topps Baseball,Topps,1963,34,Dick,Schofield,0
1963 Topps Baseball,Topps,1963,35,John,Buzhardt,0
1963 Topps Baseball,Topps,1963,36,Jerry,Kindall,0
1963 Topps Baseball,Topps,1963,37,Jerry,Lynch,0
1963 Topps Baseball,Topps,1963,38,Bud,Daley,0
1963 Topps Baseball,Topps,1963,39,Angels,Team,0
1963 Topps Baseball,Topps,1963,40,Vic,Power,0
1963 Topps Baseball,Topps,1963,41,Charley,Lau,0
1963 Topps Baseball,Topps,1963,42,Stan,Williams,0
1963 Topps Baseball,Topps,1963,43,,Veteran,0
1963 Topps Baseball,Topps,1963,44,Terry,Fox,0
1963 Topps Baseball,Topps,1963,45,Bob,Aspromonte,0
1963 Topps Baseball,Topps,1963,46,Tommie,Aaron,1
1963 Topps Baseball,Topps,1963,47,Don,Lock,1
1963 Topps Baseball,Topps,1963,48,,Birdie,0
1963 Topps Baseball,Topps,1963,49,Dal,Maxvill,1
1963 Topps Baseball,Topps,1963,50,Billy,Pierce,0
1963 Topps Baseball,Topps,1963,51,George,Alusik,0
1963 Topps Baseball,Topps,1963,52,,Chuck,0
1963 Topps Baseball,Topps,1963,53,Joe,Moeller,1
1963 Topps Baseball,Topps,1963,54A,Rookie,Stars,0
1963 Topps Baseball,Topps,1963,55,Bill,Virdon,0
1963 Topps Baseball,Topps,1963,56,Dennis,Bennett,0
1963 Topps Baseball,Topps,1963,57,Billy,Moran,0
1963 Topps Baseball,Topps,1963,58,Bob,Will,0
1963 Topps Baseball,Topps,1963,59,Craig,Anderson,0
1963 Topps Baseball,Topps,1963,60,Elston,Howard,0
1963 Topps Baseball,Topps,1963,61,Ernie,Bowman,0
1963 Topps Baseball,Topps,1963,62,Bob,Hendley,0
1963 Topps Baseball,Topps,1963,63,Reds,Team,0
1963 Topps Baseball,Topps,1963,64,Dick,McAuliffe,0
1963 Topps Baseball,Topps,1963,65,Jackie,Brandt,0
1963 Topps Baseball,Topps,1963,66,Mike,Joyce,1
1963 Topps Baseball,Topps,1963,67,Ed,Charles,0
1963 Topps Baseball,Topps,1963,68,Friendly,Foes,0
1963 Topps Baseball,Topps,1963,69,Bud,Zipfel,1
1963 Topps Baseball,Topps,1963,70,Jim,O'Toole,0
1963 Topps Baseball,Topps,1963,71,Bobby,Wine,1
1963 Topps Baseball,Topps,1963,72,Johnny,Romano,0
1963 Topps Baseball,Topps,1963,73,Bobby,Bragan,0
1963 Topps Baseball,Topps,1963,74,Denny,Lemaster,1
1963 Topps Baseball,Topps,1963,75,Bob,Allison,0
1963 Topps Baseball,Topps,1963,76,Earl,Wilson,0
1963 Topps Baseball,Topps,1963,77,Al,Spangler,0
1963 Topps Baseball,Topps,1963,78,,Marv,0
1963 Topps Baseball,Topps,1963,79,Checklist,1,0
1963 Topps Baseball,Topps,1963,80,Jim,Gilliam,0
1963 Topps Baseball,Topps,1963,81,Jim,Schaffer,0
1963 Topps Baseball,Topps,1963,82,Ed,Rakow,0
1963 Topps Baseball,Topps,1963,83,Charley,James,0
1963 Topps Baseball,Topps,1963,84,Ron,Kline,0
1963 Topps Baseball,Topps,1963,85,Tom,Haller,0
1963 Topps Baseball,Topps,1963,86,,Charley,0
1963 Topps Baseball,Topps,1963,87,Bob,Veale,0
1963 Topps Baseball,Topps,1963,88,Ron,Hansen,0
1963 Topps Baseball,Topps,1963,89,Dick,Stigman,0
1963 Topps Baseball,Topps,1963,90,Gordy,Coleman,0
1963 Topps Baseball,Topps,1963,91,Dallas,Green,0
1963 Topps Baseball,Topps,1963,92,Hector,Lopez,0
1963 Topps Baseball,Topps,1963,93,Galen,Cisco,0
1963 Topps Baseball,Topps,1963,94,Bob,Schmidt,0
1963 Topps Baseball,Topps,1963,95,Larry,Jackson,0
1963 Topps Baseball,Topps,1963,96,Lou,Clinton,0
1963 Topps Baseball,Topps,1963,97,Bob,Duliba,0
1963 Topps Baseball,Topps,1963,98,George,Thomas,0
1963 Topps Baseball,Topps,1963,99,Jim,Umbricht,0
1963 Topps Baseball,Topps,1963,100,Joe,Cunningham,0
1963 Topps Baseball,Topps,1963,101,Joe,Gibbon,0
1963 Topps Baseball,Topps,1963,102A,,Checklist,0
1963 Topps Baseball,Topps,1963,102B,(White,on red),0
1963 Topps Baseball,Topps,1963,103,Chuck,Essegian,0
1963 Topps Baseball,Topps,1963,104,Lew,Krausse,1
1963 Topps Baseball,Topps,1963,105,Ron,Fairly,0
1963 Topps Baseball,Topps,1963,106,Bobby,Bolin,0
1963 Topps Baseball,Topps,1963,107,Jim,Hickman,0
1963 Topps Baseball,Topps,1963,108,Hoyt,Wilhelm,0
1963 Topps Baseball,Topps,1963,109,Lee,Maye,0
1963 Topps Baseball,Topps,1963,110,Rich,Rollins,0
1963 Topps Baseball,Topps,1963,111,Al,Jackson,0
1963 Topps Baseball,Topps,1963,112,Dick,Brown,0
1963 Topps Baseball,Topps,1963,113,Don,Landrum,0
1963 Topps Baseball,Topps,1963,114,Dan,Osinski,1
1963 Topps Baseball,Topps,1963,115,,Carl,0
1963 Topps Baseball,Topps,1963,116,Jim,Brosnan,0
1963 Topps Baseball,Topps,1963,117,Jacke,Davis,0
1963 Topps Baseball,Topps,1963,118,Sherm,Lollar,0
1963 Topps Baseball,Topps,1963,119,Bob,Lillis,0
1963 Topps Baseball,Topps,1963,120,Roger,Maris,0
1963 Topps Baseball,Topps,1963,121,Jim,Hannan,1
1963 Topps Baseball,Topps,1963,122,Julio,Gotay,0
1963 Topps Baseball,Topps,1963,123,Frank,Howard,0
1963 Topps Baseball,Topps,1963,124,Dick,Howser,0
1963 Topps Baseball,Topps,1963,125,Robin,Roberts,0
1963 Topps Baseball,Topps,1963,126,Bob,Uecker,0
1963 Topps Baseball,Topps,1963,127,Bill,Tuttle,0
1963 Topps Baseball,Topps,1963,128,Matty,Alou,0
1963 Topps Baseball,Topps,1963,129,Gary,Bell,0
1963 Topps Baseball,Topps,1963,130,Dick,Groat,0
1963 Topps Baseball,Topps,1963,131,,Washington,0
1963 Topps Baseball,Topps,1963,132,Jack,Hamilton,0
1963 Topps Baseball,Topps,1963,133,Gene,Freese,0
1963 Topps Baseball,Topps,1963,134,Bob,Scheffing,0
1963 Topps Baseball,Topps,1963,135,Richie,Ashburn,0
1963 Topps Baseball,Topps,1963,136,Ike,Delock,0
1963 Topps Baseball,Topps,1963,137,Mack,Jones,0
1963 Topps Baseball,Topps,1963,138,Pride,of NL -,0
1963 Topps Baseball,Topps,1963,139,Earl,Averill,0
1963 Topps Baseball,Topps,1963,140,Frank,Lary,0
1963 Topps Baseball,Topps,1963,141,Manny,Mota,1
1963 Topps Baseball,Topps,1963,142,World,Series,0
1963 Topps Baseball,Topps,1963,143,World,Series,0
1963 Topps Baseball,Topps,1963,144,World,Series,0
1963 Topps Baseball,Topps,1963,145,World,Series,0
1963 Topps Baseball,Topps,1963,146,World,Series,0
1963 Topps Baseball,Topps,1963,147,World,Series,0
1963 Topps Baseball,Topps,1963,148,World,Series,0
1963 Topps Baseball,Topps,1963,149,Marv,Breeding,0
1963 Topps Baseball,Topps,1963,150,Johnny,Podres,0
1963 Topps Baseball,Topps,1963,151,Pirates,Team,0
1963 Topps Baseball,Topps,1963,152,Ron,Nischwitz,0
1963 Topps Baseball,Topps,1963,153,Hal,Smith,0
1963 Topps Baseball,Topps,1963,154,Walter,Alston,0
1963 Topps Baseball,Topps,1963,155,Bill,Stafford,0
1963 Topps Baseball,Topps,1963,156,Roy,McMillan,0
1963 Topps Baseball,Topps,1963,157,Diego,Segui,1
1963 Topps Baseball,Topps,1963,158,ommy,Harper,1
1963 Topps Baseball,Topps,1963,159,Jim,Pagliaroni,0
1963 Topps Baseball,Topps,1963,160,Juan,Pizarro,0
1963 Topps Baseball,Topps,1963,161,,Frank,0
1963 Topps Baseball,Topps,1963,162,,Twins,0
1963 Topps Baseball,Topps,1963,163,,Don,0
1963 Topps Baseball,Topps,1963,164,,Bubba,0
1963 Topps Baseball,Topps,1963,165,,Jim,0
1963 Topps Baseball,Topps,1963,166,,Johnny,0
1963 Topps Baseball,Topps,1963,167,,Jim,0
1963 Topps Baseball,Topps,1963,168,,Russ,0
1963 Topps Baseball,Topps,1963,169,,Gaylord,0
1963 Topps Baseball,Topps,1963,170,,Joe,0
1963 Topps Baseball,Topps,1963,171,,Steve,0
1963 Topps Baseball,Topps,1963,172,,Gene,0
1963 Topps Baseball,Topps,1963,173,,Bomb,0
1963 Topps Baseball,Topps,1963,174,,Larry,0
1963 Topps Baseball,Topps,1963,175,,Bob,0
1963 Topps Baseball,Topps,1963,176,,Jim,0
1963 Topps Baseball,Topps,1963,177,,Bubba,0
1963 Topps Baseball,Topps,1963,178,,Johnny,0
1963 Topps Baseball,Topps,1963,179,,Ron,0
1963 Topps Baseball,Topps,1963,180,,Bill,0
1963 Topps Baseball,Topps,1963,181,,Sammy,0
1963 Topps Baseball,Topps,1963,182,,Albie,0
1963 Topps Baseball,Topps,1963,183,,Joe,0
1963 Topps Baseball,Topps,1963,184,,Vern,0
1963 Topps Baseball,Topps,1963,185,,Chuck,0
