SetName,Brand,Year,CardNumber,First,Last,Rookie
1951 Bowman,Bowman,1951,198,Monte,Irvin,1
1951 Bowman,Bowman,1951,199,Sheldon,Jones,0
1951 Bowman,Bowman,1951,200,Jack,Kramer,0
1951 Bowman,Bowman,1951,201,Steve,O'Neill,1
1951 Bowman,Bowman,1951,202,Mike,Guerra,0
1951 Bowman,Bowman,1951,203,Vern,Law,1
1951 Bowman,Bowman,1951,204,Vic,Lombardi,1
1951 Bowman,Bowman,1951,205,Mickey,Grasso,1
1951 Bowman,Bowman,1951,206,Conrado,Marrero,1
1951 Bowman,Bowman,1951,207,Billy,Southworth,1
1951 Bowman,Bowman,1951,208,Blix,Donnelly,0
1951 Bowman,Bowman,1951,209,Ken,Wood,0
1951 Bowman,Bowman,1951,210,Les,Moss,0
1951 Bowman,Bowman,1951,211,Hal,Jeffcoat,1
1951 Bowman,Bowman,1951,212,Bob,Rush,0
1951 Bowman,Bowman,1951,213,Neil,Berry,0
1951 Bowman,Bowman,1951,214,Bob,Swift,0
1951 Bowman,Bowman,1951,215,Ken,Peterson,0
1951 Bowman,Bowman,1951,216,Connie,Ryan,1
1951 Bowman,Bowman,1951,217,Joe,Page,0
1951 Bowman,Bowman,1951,218,Ed,Lopat,0
1951 Bowman,Bowman,1951,219,Gene,Woodling,1
1951 Bowman,Bowman,1951,220,Bob,Miller,0
1951 Bowman,Bowman,1951,221,Dick,Whitman,1
1951 Bowman,Bowman,1951,222,Thurman,Tucker,1
1951 Bowman,Bowman,1951,223,Johnny,VanderMeer,0
1951 Bowman,Bowman,1951,224,Billy,Cox,0
1951 Bowman,Bowman,1951,225,Dan,Bankhead,1
1951 Bowman,Bowman,1951,226,Jimmie,Dykes,0
1951 Bowman,Bowman,1951,227,Bobby,Shantz,0
1951 Bowman,Bowman,1951,228,Cloyd,Boyer,1
1951 Bowman,Bowman,1951,229,Bill,Howerton,0
1951 Bowman,Bowman,1951,230,Max,Lanier,0
1951 Bowman,Bowman,1951,231,Luis,Aloma,1
1951 Bowman,Bowman,1951,232,Nellie,Fox,1
1951 Bowman,Bowman,1951,233,Leo,Durocher,0
1951 Bowman,Bowman,1951,234,Clint,Hartung,0
1951 Bowman,Bowman,1951,235,Jack,Lohrke,0
1951 Bowman,Bowman,1951,236,Buddy,Rosar,0
1951 Bowman,Bowman,1951,237,Billy,Goodman,0
1951 Bowman,Bowman,1951,238,Pete,Reiser,0
1951 Bowman,Bowman,1951,239,Bill,MacDonald,1
1951 Bowman,Bowman,1951,240,Joe,Haynes,0
1951 Bowman,Bowman,1951,241,Irv,Noren,0
1951 Bowman,Bowman,1951,242,Sam,Jethroe,0
1951 Bowman,Bowman,1951,243,Johnny,Antonelli,0
1951 Bowman,Bowman,1951,244,Cliff,Fannin,0
1951 Bowman,Bowman,1951,245,John,Berardino,1
1951 Bowman,Bowman,1951,246,Bill,Serena,0
1951 Bowman,Bowman,1951,247,Bob,Ramazzotti,1
1951 Bowman,Bowman,1951,248,Johnny,Klippstein,1
1951 Bowman,Bowman,1951,249,Johnny,Groth,0
1951 Bowman,Bowman,1951,250,Hank,Borowy,0
1951 Bowman,Bowman,1951,251,Willard,Ramsdell,1
1951 Bowman,Bowman,1951,252,Dixie,Howell,1
1951 Bowman,Bowman,1951,253,Mickey,Mantle,1
1951 Bowman,Bowman,1951,254,Jackie,Jensen,1
1951 Bowman,Bowman,1951,255,Milo,Candini,1
1951 Bowman,Bowman,1951,256,Ken,Silvestri,1
1951 Bowman,Bowman,1951,257,Birdie,Tebbetts,1
1951 Bowman,Bowman,1951,258,Luke,Easter,1
1951 Bowman,Bowman,1951,259,Chuck,Dressen,0
1951 Bowman,Bowman,1951,260,Carl,Erskine,1
1951 Bowman,Bowman,1951,261,Wally,Moses,0
1951 Bowman,Bowman,1951,262,Gus,Zernial,0
1951 Bowman,Bowman,1951,263,Howie,Pollet,0
1951 Bowman,Bowman,1951,264,Don,Richmond,1
1951 Bowman,Bowman,1951,265,Steve,Bilko,1
1951 Bowman,Bowman,1951,266,Harry,Dorish,1
1951 Bowman,Bowman,1951,267,Ken,Holcombe,1
1951 Bowman,Bowman,1951,268,Don,Mueller,0
1951 Bowman,Bowman,1951,269,Ray,Noble,1
1951 Bowman,Bowman,1951,270,Willard,Nixon,1
1951 Bowman,Bowman,1951,271,Tommy,Wright,1
1951 Bowman,Bowman,1951,272,Billy,Meyer,1
1951 Bowman,Bowman,1951,273,Danny,Murtaugh,0
1951 Bowman,Bowman,1951,274,George,Metkovich,1
1951 Bowman,Bowman,1951,275,Bucky,Harris,0
1951 Bowman,Bowman,1951,276,Frank,Quinn,1
1951 Bowman,Bowman,1951,277,Roy,Hartsfield,1
1951 Bowman,Bowman,1951,278,Norman,Roy,1
1951 Bowman,Bowman,1951,279,Jim,Delsing,1
1951 Bowman,Bowman,1951,280,Frank,Overmire,0
1951 Bowman,Bowman,1951,281,Al,Widmar,1
1951 Bowman,Bowman,1951,282,Frankie,Frisch,0
1951 Bowman,Bowman,1951,283,Walt,Dubiel,1
1951 Bowman,Bowman,1951,284,Gene,Bearden,0
1951 Bowman,Bowman,1951,285,Johnny,Lipon,1
1951 Bowman,Bowman,1951,286,Bob,Usher,1
1951 Bowman,Bowman,1951,287,Jim,Blackburn,0
1951 Bowman,Bowman,1951,288,Bobby,Adams,0
1951 Bowman,Bowman,1951,289,Cliff,Mapes,0
1951 Bowman,Bowman,1951,290,Bill,Dickey,0
1951 Bowman,Bowman,1951,291,Tommy,Henrich,0
1951 Bowman,Bowman,1951,292,Eddie,Pellagrini,0
1951 Bowman,Bowman,1951,293,Ken,Johnson,1
1951 Bowman,Bowman,1951,294,Jocko,Thompson,0
1951 Bowman,Bowman,1951,295,Al,Lopez,1
1951 Bowman,Bowman,1951,296,Bob,Kennedy,1
1951 Bowman,Bowman,1951,297,Dave,Philley,0
1951 Bowman,Bowman,1951,298,Joe,Astroth,1
1951 Bowman,Bowman,1951,299,Clyde,King,1
1951 Bowman,Bowman,1951,300,Hal,Rice,1
1951 Bowman,Bowman,1951,301,Tommy,Glaviano,1
1951 Bowman,Bowman,1951,302,Jim,Busby,1
1951 Bowman,Bowman,1951,303,Marv,Rotblatt,1
1951 Bowman,Bowman,1951,304,Al,Gettell,1
1951 Bowman,Bowman,1951,305,Willie,Mays,1
1951 Bowman,Bowman,1951,306,Jimmy,Piersall,1
1951 Bowman,Bowman,1951,307,Walt,Masterson,0
1951 Bowman,Bowman,1951,308,Ted,Beard,1
1951 Bowman,Bowman,1951,309,Mel,Queen,1
1951 Bowman,Bowman,1951,310,Erv,Dusak,1
1951 Bowman,Bowman,1951,311,Mickey,Harris,0
1951 Bowman,Bowman,1951,312,Gene,Mauch,1
1951 Bowman,Bowman,1951,313,Ray,Mueller,1
1951 Bowman,Bowman,1951,314,Johnny,Sain,0
1951 Bowman,Bowman,1951,315,Zack,Taylor,0
1951 Bowman,Bowman,1951,316,Duane,Pillette,1
1951 Bowman,Bowman,1951,317,Smoky,Burgess,1
1951 Bowman,Bowman,1951,318,Warren,Hacker,1
1951 Bowman,Bowman,1951,319,Red,Rolfe,0
1951 Bowman,Bowman,1951,320,Hal,White,1
1951 Bowman,Bowman,1951,321,Earl,Johnson,0
1951 Bowman,Bowman,1951,322,Luke,Sewell,0
1951 Bowman,Bowman,1951,323,Joe,Adcock,1
1951 Bowman,Bowman,1951,324,Johnny,Pramesa,1
1951 Bowman,Bowman,1951,1951,Bowman,Baseball Card Checklist,0
1952 Bowman,Bowman,1952,1,Yogi,Berra,0
1952 Bowman,Bowman,1952,2,Bobby,Thomson,0
1952 Bowman,Bowman,1952,3,Fred,Hutchinson,0
1952 Bowman,Bowman,1952,4,Robin,Roberts,0
1952 Bowman,Bowman,1952,5,Minnie,Minoso,1
1952 Bowman,Bowman,1952,6,Virgil,Stallcup,0
1952 Bowman,Bowman,1952,7,Mike,Garcia,0
1952 Bowman,Bowman,1952,8,Pee,Wee Reese,0
1952 Bowman,Bowman,1952,9,Vern,Stephens,0
1952 Bowman,Bowman,1952,10,Bob,Hooper,0
1952 Bowman,Bowman,1952,11,Ralph,Kiner,0
1952 Bowman,Bowman,1952,12,Max,Surkont,0
1952 Bowman,Bowman,1952,13,Cliff,Mapes,0
1952 Bowman,Bowman,1952,14,Cliff,Chambers,0
1952 Bowman,Bowman,1952,15,Sam,Mele,0
1952 Bowman,Bowman,1952,16,Turk,Lown,0
1952 Bowman,Bowman,1952,17,Ed,Lopat,0
1952 Bowman,Bowman,1952,18,Don,Mueller,0
1952 Bowman,Bowman,1952,19,Bob,Cain,0
1952 Bowman,Bowman,1952,20,Willie,Jones,0
1952 Bowman,Bowman,1952,21,Nellie,Fox,0
1952 Bowman,Bowman,1952,22,Willard,Ramsdell,0
1952 Bowman,Bowman,1952,23,Bob,Lemon,0
1952 Bowman,Bowman,1952,24,Carl,Furillo,0
1952 Bowman,Bowman,1952,25,Mickey,McDermott,0
1952 Bowman,Bowman,1952,26,Eddie,Joost,0
1952 Bowman,Bowman,1952,27,Joe,Garagiola,0
1952 Bowman,Bowman,1952,28,Roy,Hartsfield,0
1952 Bowman,Bowman,1952,29,Ned,Garver,0
1952 Bowman,Bowman,1952,30,Red,Schoendienst,0
1952 Bowman,Bowman,1952,31,Eddie,Yost,0
1952 Bowman,Bowman,1952,32,Eddie,Miksis,0
1952 Bowman,Bowman,1952,33,Gil,McDougald,1
1952 Bowman,Bowman,1952,34,Alvin,Dark,0
1952 Bowman,Bowman,1952,35,Granny,Hamner,0
1952 Bowman,Bowman,1952,36,Cass,Michaels,0
1952 Bowman,Bowman,1952,37,Vic,Raschi,0
1952 Bowman,Bowman,1952,38,Whitey,Lockman,0
1952 Bowman,Bowman,1952,39,Vic,Wertz,0
1952 Bowman,Bowman,1952,40,Bubba,Church,0
1952 Bowman,Bowman,1952,41,Chico,Carrasquel,0
1952 Bowman,Bowman,1952,42,Johnny,Wyrostek,0
1952 Bowman,Bowman,1952,43,Bob,Feller,0
1952 Bowman,Bowman,1952,44,Roy,Campanella,0
1952 Bowman,Bowman,1952,45,Johnny,Pesky,0
1952 Bowman,Bowman,1952,46,Carl,Scheib,0
1952 Bowman,Bowman,1952,47,Pete,Castiglione,0
1952 Bowman,Bowman,1952,48,Vern,Bickford,0
1952 Bowman,Bowman,1952,49,Jim,Hearn,0
1952 Bowman,Bowman,1952,50,Jerry,Staley,0
1952 Bowman,Bowman,1952,51,Gil,Coan,0
1952 Bowman,Bowman,1952,52,Phil,Rizzuto,0
1952 Bowman,Bowman,1952,53,Richie,Ashburn,0
1952 Bowman,Bowman,1952,54,Billy,Pierce,0
1952 Bowman,Bowman,1952,55,Ken,Raffensberger,0
1952 Bowman,Bowman,1952,56,Clyde,King,0
1952 Bowman,Bowman,1952,57,Clyde,Vollmer,0
1952 Bowman,Bowman,1952,58,Hank,Majeski,0
1952 Bowman,Bowman,1952,59,Murry,Dickson,0
1952 Bowman,Bowman,1952,60,Sid,Gordon,0
1952 Bowman,Bowman,1952,61,Tommy,Byrne,0
1952 Bowman,Bowman,1952,62,Joe,Presko,0
1952 Bowman,Bowman,1952,63,Irv,Noren,0
1952 Bowman,Bowman,1952,64,Roy,Smalley,0
1952 Bowman,Bowman,1952,65,Hank,Bauer,0
1952 Bowman,Bowman,1952,66,Sal,Maglie,0
1952 Bowman,Bowman,1952,67,Johnny,Groth,0
1952 Bowman,Bowman,1952,68,Jim,Busby,0
1952 Bowman,Bowman,1952,69,Joe,Adcock,0
1952 Bowman,Bowman,1952,70,Carl,Erskine,0
1952 Bowman,Bowman,1952,71,Vern,Law,0
1952 Bowman,Bowman,1952,72,Earl,Torgeson,0
1952 Bowman,Bowman,1952,73,Jerry,Coleman,0
1952 Bowman,Bowman,1952,74,Wes,Westrum,0
1952 Bowman,Bowman,1952,75,George,Kell,0
1952 Bowman,Bowman,1952,76,Del,Ennis,0
1952 Bowman,Bowman,1952,77,Eddie,Robinson,0
1952 Bowman,Bowman,1952,78,Lloyd,Merriman,0
1952 Bowman,Bowman,1952,79,Lou,Brissie,0
1952 Bowman,Bowman,1952,80,Gil,Hodges,0
1952 Bowman,Bowman,1952,81,Billy,Goodman,0
1952 Bowman,Bowman,1952,82,Gus,Zernial,0
1952 Bowman,Bowman,1952,83,Howie,Pollet,0
1952 Bowman,Bowman,1952,84,Sam,Jethroe,0
1952 Bowman,Bowman,1952,85,Marty,Marion,0
1952 Bowman,Bowman,1952,86,Cal,Abrams,0
1952 Bowman,Bowman,1952,87,Mickey,Vernon,0
1952 Bowman,Bowman,1952,88,Bruce,Edwards,0
1952 Bowman,Bowman,1952,89,Billy,Hitchcock,0
1952 Bowman,Bowman,1952,90,Larry,Jansen,0
1952 Bowman,Bowman,1952,91,Don,Kolloway,0
1952 Bowman,Bowman,1952,92,Eddie,Waitkus,0
1952 Bowman,Bowman,1952,93,Paul,Richards,0
1952 Bowman,Bowman,1952,94,Luke,Sewell,0
1952 Bowman,Bowman,1952,95,Luke,Easter,0
1952 Bowman,Bowman,1952,96,Ralph,Branca,0
1952 Bowman,Bowman,1952,97,Willard,Marshall,0
1952 Bowman,Bowman,1952,98,Jimmie,Dykes,0
1952 Bowman,Bowman,1952,99,Clyde,McCullough,0
1952 Bowman,Bowman,1952,100,Sibby,Sisti,0
1952 Bowman,Bowman,1952,101,Mickey,Mantle,0
1952 Bowman,Bowman,1952,102,Peanuts,Lowrey,0
1952 Bowman,Bowman,1952,103,Joe,Haynes,0
1952 Bowman,Bowman,1952,104,Hal,Jeffcoat,0
1952 Bowman,Bowman,1952,105,Bobby,Brown,0
1952 Bowman,Bowman,1952,106,Randy,Gumpert,0
1952 Bowman,Bowman,1952,107,Del,Rice,0
1952 Bowman,Bowman,1952,108,George,Metkovich,0
1952 Bowman,Bowman,1952,109,Tom,Morgan,0
1952 Bowman,Bowman,1952,110,Max,Lanier,0
1952 Bowman,Bowman,1952,111,Hoot,Evers,0
1952 Bowman,Bowman,1952,112,Smoky,Burgess,0
1952 Bowman,Bowman,1952,113,Al,Zarilla,0
1952 Bowman,Bowman,1952,114,Frank,Hiller,0
1952 Bowman,Bowman,1952,115,Larry,Doby,0
1952 Bowman,Bowman,1952,116,Duke,Snider,0
1952 Bowman,Bowman,1952,117,Bill,Wight,0
1952 Bowman,Bowman,1952,118,Ray,Murray,0
1952 Bowman,Bowman,1952,119,Bill,Howerton,0
1952 Bowman,Bowman,1952,120,Chet,Nichols,0
1952 Bowman,Bowman,1952,121,Al,Corwin,0
1952 Bowman,Bowman,1952,122,Billy,Johnson,0
1952 Bowman,Bowman,1952,123,Sid,Hudson,0
1952 Bowman,Bowman,1952,124,Birdie,Tebbetts,0
1952 Bowman,Bowman,1952,125,Howie,Fox,0
1952 Bowman,Bowman,1952,126,Phil,Cavarretta,0
1952 Bowman,Bowman,1952,127,Dick,Sisler,0
1952 Bowman,Bowman,1952,128,Don,Newcombe,0
1952 Bowman,Bowman,1952,129,Gus,Niarhos,0
1952 Bowman,Bowman,1952,130,Allie,Clark,0
1952 Bowman,Bowman,1952,131,Bob,Swift,0
1952 Bowman,Bowman,1952,132,Dave,Cole,0
1952 Bowman,Bowman,1952,133,Dick,Kryhoski,0
1952 Bowman,Bowman,1952,134,Al,Brazle,0
1952 Bowman,Bowman,1952,135,Mickey,Harris,0
1952 Bowman,Bowman,1952,136,Gene,Hermanski,0
1952 Bowman,Bowman,1952,137,Stan,Rojek,0
1952 Bowman,Bowman,1952,138,Ted,Wilks,0
1952 Bowman,Bowman,1952,139,Jerry,Priddy,0
1952 Bowman,Bowman,1952,140,Ray,Scarborough,0
1952 Bowman,Bowman,1952,141,Hank,Edwards,0
1952 Bowman,Bowman,1952,142,Early,Wynn,0
1952 Bowman,Bowman,1952,143,Sandy,Consuegra,0
1952 Bowman,Bowman,1952,144,Joe,Hatton,0
1952 Bowman,Bowman,1952,145,Johnny,Mize,0
1952 Bowman,Bowman,1952,146,Leo,Durocher,0
1952 Bowman,Bowman,1952,147,Marlin,Stuart,0
1952 Bowman,Bowman,1952,148,Ken,Heintzelman,0
1952 Bowman,Bowman,1952,149,Howie,Judson,0
1952 Bowman,Bowman,1952,150,Herman,Wehmeier,0
1952 Bowman,Bowman,1952,151,Al,Rosen,0
1952 Bowman,Bowman,1952,152,Billy,Cox,0
1952 Bowman,Bowman,1952,153,Fred,Hatfield,0
1952 Bowman,Bowman,1952,154,Ferris,Fain,0
1952 Bowman,Bowman,1952,155,Billy,Meyer,0
1952 Bowman,Bowman,1952,156,Warren,Spahn,0
1952 Bowman,Bowman,1952,157,Jim,Delsing,0
1952 Bowman,Bowman,1952,158,Bucky,Harris,0
1952 Bowman,Bowman,1952,159,Dutch,Leonard,0
1952 Bowman,Bowman,1952,160,Eddie,Stanky,0
1952 Bowman,Bowman,1952,161,Jackie,Jensen,0
1952 Bowman,Bowman,1952,162,Monte,Irvin,0
1952 Bowman,Bowman,1952,163,Johnny,Lipon,0
1952 Bowman,Bowman,1952,164,Connie,Ryan,0
1952 Bowman,Bowman,1952,165,Saul,Rogovin,0
1952 Bowman,Bowman,1952,166,Bobby,Adams,0
1952 Bowman,Bowman,1952,167,Bobby,Avila,0
1952 Bowman,Bowman,1952,168,Preacher,Roe,0
1952 Bowman,Bowman,1952,169,Walt,Dropo,0
1952 Bowman,Bowman,1952,170,Joe,Astroth,0
1952 Bowman,Bowman,1952,171,Mel,Queen,0
1952 Bowman,Bowman,1952,172,Ebba,St.Claire,0
1952 Bowman,Bowman,1952,173,Gene,Bearden,0
1952 Bowman,Bowman,1952,174,Mickey,Grasso,0
1952 Bowman,Bowman,1952,175,Randy,Jackson,0
1952 Bowman,Bowman,1952,176,Harry,Brecheen,0
1952 Bowman,Bowman,1952,177,Gene,Woodling,0
1952 Bowman,Bowman,1952,178,Dave,Williams,1
1952 Bowman,Bowman,1952,179,Pete,Suder,0
1952 Bowman,Bowman,1952,180,Ed,Fitzgerald,0
1952 Bowman,Bowman,1952,181,Joe,Collins,1
1952 Bowman,Bowman,1952,182,Dave,Koslo,0
1952 Bowman,Bowman,1952,183,Pat,Mullin,0
1952 Bowman,Bowman,1952,184,Curt,Simmons,0
1952 Bowman,Bowman,1952,185,Eddie,Stewart,0
1952 Bowman,Bowman,1952,186,Frank,Smith,0
1952 Bowman,Bowman,1952,187,Jim,Hegan,0
1952 Bowman,Bowman,1952,188,Chuck,Dressen,0
1952 Bowman,Bowman,1952,189,Jimmy,Piersall,0
1952 Bowman,Bowman,1952,190,Dick,Fowler,0
1952 Bowman,Bowman,1952,191,Bob,Friend,1
1952 Bowman,Bowman,1952,192,John,Cusick,0
1952 Bowman,Bowman,1952,193,Bobby,Young,0
1952 Bowman,Bowman,1952,194,Bob,Porterfield,0
1952 Bowman,Bowman,1952,195,Frank,Baumholtz,0
1952 Bowman,Bowman,1952,196,Stan,Musial,0
1952 Bowman,Bowman,1952,197,Charlie,Silvera,1
1952 Bowman,Bowman,1952,198,Chuck,Diering,0
1952 Bowman,Bowman,1952,199,Ted,Gray,0
1952 Bowman,Bowman,1952,200,Ken,Silvestri,0
1952 Bowman,Bowman,1952,201,Ray,Coleman,0
1952 Bowman,Bowman,1952,202,Harry,Perkowski,0
1952 Bowman,Bowman,1952,203,Steve,Gromek,0
1952 Bowman,Bowman,1952,204,Andy,Pafko,0
1952 Bowman,Bowman,1952,205,Walt,Masterson,0
1952 Bowman,Bowman,1952,206,Elmer,Valo,0
1952 Bowman,Bowman,1952,207,George,Strickland,0
1952 Bowman,Bowman,1952,208,Walker,Cooper,0
1952 Bowman,Bowman,1952,209,Dick,Littlefield,0
1952 Bowman,Bowman,1952,210,Archie,Wilson,0
1952 Bowman,Bowman,1952,211,Paul,Minner,0
1952 Bowman,Bowman,1952,212,Solly,Hemus,0
1952 Bowman,Bowman,1952,213,Monte,Kennedy,0
1952 Bowman,Bowman,1952,214,Ray,Boone,0
1952 Bowman,Bowman,1952,215,Sheldon,Jones,0
1952 Bowman,Bowman,1952,216,Matt,Batts,0
1952 Bowman,Bowman,1952,217,Casey,Stengel,0
1952 Bowman,Bowman,1952,218,Willie,Mays,0
1952 Bowman,Bowman,1952,219,Neil,Berry,0
1952 Bowman,Bowman,1952,220,Russ,Meyer,0
1952 Bowman,Bowman,1952,221,Lou,Kretlow,0
1952 Bowman,Bowman,1952,222,Dixie,Howell,0
1952 Bowman,Bowman,1952,223,Harry,Simpson,0
1952 Bowman,Bowman,1952,224,Johnny,Schmitz,0
1952 Bowman,Bowman,1952,225,Del,Wilber,0
1952 Bowman,Bowman,1952,226,Alex,Kellner,0
1952 Bowman,Bowman,1952,227,Clyde,Sukeforth,0
1952 Bowman,Bowman,1952,228,Bob,Chipman,0
1952 Bowman,Bowman,1952,229,Hank,Arft,0
1952 Bowman,Bowman,1952,230,Frank,Shea,0
1952 Bowman,Bowman,1952,231,Dee,Fondy,0
1952 Bowman,Bowman,1952,232,Enos,Slaughter,0
1952 Bowman,Bowman,1952,233,Bob,Kuzava,0
1952 Bowman,Bowman,1952,234,Fred,Fitzsimmons,0
1952 Bowman,Bowman,1952,235,Steve,Souchock,0
1952 Bowman,Bowman,1952,236,Tommy,Brown,0
1952 Bowman,Bowman,1952,237,Sherm,Lollar,0
1952 Bowman,Bowman,1952,238,Roy,McMillan,1
1952 Bowman,Bowman,1952,239,Dale,Mitchell,0
1952 Bowman,Bowman,1952,240,Billy,Loes,1
1952 Bowman,Bowman,1952,241,Mel,Parnell,0
1952 Bowman,Bowman,1952,242,Everett,Kell,0
1952 Bowman,Bowman,1952,243,Red,Munger,0
1952 Bowman,Bowman,1952,244,Lew,Burdette,1
1952 Bowman,Bowman,1952,245,George,Schmees,0
1952 Bowman,Bowman,1952,246,Jerry,Snyder,0
1952 Bowman,Bowman,1952,247,Johnny,Pramesa,0
1952 Bowman,Bowman,1952,248,Bill,Werle,0
1952 Bowman,Bowman,1952,249,Hank,Thompson,0
1952 Bowman,Bowman,1952,250,Ike,Delock,0
1952 Bowman,Bowman,1952,251,Jack,Lohrke,0
1952 Bowman,Bowman,1952,252,Frank,Crosetti,0
1952 Bowman,Bowman,1952,1952,Bowman,Baseball Card Checklist,0
1954 Bowman,Bowman,1954,1,Phil,Rizzuto,0
1954 Bowman,Bowman,1954,2,Jackie,Jensen,0
1954 Bowman,Bowman,1954,3,Marion,Fricano,0
1954 Bowman,Bowman,1954,4,Bob,Hooper,0
1954 Bowman,Bowman,1954,5,Billy,Hunter,0
1954 Bowman,Bowman,1954,6,Nellie,Fox,0
1954 Bowman,Bowman,1954,7,Walt,Dropo,0
1954 Bowman,Bowman,1954,8,Jim,Busby,0
1954 Bowman,Bowman,1954,9,Dave,Williams,0
1954 Bowman,Bowman,1954,10,Carl,Erskine,0
1954 Bowman,Bowman,1954,11,Sid,Gordon,0
1954 Bowman,Bowman,1954,12A,Roy,McMillan VAR,0
1954 Bowman,Bowman,1954,12B,Roy,McMillan,0
1954 Bowman,Bowman,1954,13,Paul,Minner,0
1954 Bowman,Bowman,1954,14,Gerry,Staley,0
1954 Bowman,Bowman,1954,15,Richie,Ashburn,0
1954 Bowman,Bowman,1954,16,Jim,Wilson,0
1954 Bowman,Bowman,1954,17,Tom,Gorman,0
1954 Bowman,Bowman,1954,18,Hoot,Evers,0
1954 Bowman,Bowman,1954,19,Bobby,Shantz,0
1954 Bowman,Bowman,1954,20,Art,Houtteman,0
1954 Bowman,Bowman,1954,21,Vic,Wertz,0
1954 Bowman,Bowman,1954,22A,Sam,Mele VAR,0
1954 Bowman,Bowman,1954,22B,Sam,Mele VAR,0
1954 Bowman,Bowman,1954,23,Harvey,Kuenn,1
1954 Bowman,Bowman,1954,24,Bob,Porterfield,0
1954 Bowman,Bowman,1954,25A,Wes,Westrum VAR,0
1954 Bowman,Bowman,1954,25B,Wes,Westrum VAR,0
1954 Bowman,Bowman,1954,26A,Billy,Cox VAR,0
1954 Bowman,Bowman,1954,26B,Billy,Cox VAR,0
1954 Bowman,Bowman,1954,27,Dick,Cole,1
1954 Bowman,Bowman,1954,28A,Jim,Greengrass VAR,0
1954 Bowman,Bowman,1954,28B,Jim,Greengrass VAR,0
1954 Bowman,Bowman,1954,29,Johnny,Klippstein,0
1954 Bowman,Bowman,1954,30,Del,Rice,0
1954 Bowman,Bowman,1954,31,Smoky,Burgess,0
1954 Bowman,Bowman,1954,32,Del,Crandall,0
1954 Bowman,Bowman,1954,33A,Vic,Raschi NTR,0
1954 Bowman,Bowman,1954,33B,Vic,Raschi TR,0
1954 Bowman,Bowman,1954,34,Sammy,White,0
1954 Bowman,Bowman,1954,35A,Eddie,Joost VAR,0
1954 Bowman,Bowman,1954,35B,Eddie,Joost VAR,0
1954 Bowman,Bowman,1954,36,George,Strickland,0
1954 Bowman,Bowman,1954,37,Dick,Kokos,0
1954 Bowman,Bowman,1954,38A,Minnie,Minoso VAR,0
1954 Bowman,Bowman,1954,38B,Minnie,Minoso VAR,0
1954 Bowman,Bowman,1954,39,Ned,Garver,0
1954 Bowman,Bowman,1954,40,Gil,Coan,0
1954 Bowman,Bowman,1954,41A,Alvin,Dark,0
1954 Bowman,Bowman,1954,42,Billy,Loes,0
1954 Bowman,Bowman,1954,43A,Bob,Friend VAR,0
1954 Bowman,Bowman,1954,44,Harry,Perkowski,0
1954 Bowman,Bowman,1954,45,Ralph,Kiner,0
1954 Bowman,Bowman,1954,46,Rip,Repulski,0
1954 Bowman,Bowman,1954,47A,Granny,Hamner VAR,0
1954 Bowman,Bowman,1954,47B,Granny,Hamner VAR,0
1954 Bowman,Bowman,1954,48,Jack,Dittmer,0
1954 Bowman,Bowman,1954,49,Harry,Byrd,0
1954 Bowman,Bowman,1954,50,George,Kell,0
1954 Bowman,Bowman,1954,51,Alex,Kellner,0
1954 Bowman,Bowman,1954,52,Joe,Ginsberg,0
1954 Bowman,Bowman,1954,53A,Don,Lenhardt VAR,0
1954 Bowman,Bowman,1954,53B,Don,Lenhardt VAR,0
1954 Bowman,Bowman,1954,54,Chico,Carrasquel,0
1954 Bowman,Bowman,1954,55,Jim,Delsing,0
1954 Bowman,Bowman,1954,56,Maurice,McDermott,0
1954 Bowman,Bowman,1954,57,Hoyt,Wilhelm,0
1954 Bowman,Bowman,1954,58,Pee,Wee Reese,0
1954 Bowman,Bowman,1954,59,Bob,Schultz,0
1954 Bowman,Bowman,1954,60,Fred,Baczewski,1
1954 Bowman,Bowman,1954,61A,Eddie,Miksis VAR,0
1954 Bowman,Bowman,1954,61B,Eddie,Miksis VAR,0
1954 Bowman,Bowman,1954,62,Enos,Slaughter,0
1954 Bowman,Bowman,1954,63,Earl,Torgeson,0
1954 Bowman,Bowman,1954,64,Eddie,Mathews,0
1954 Bowman,Bowman,1954,65,Mickey,Mantle,0
1954 Bowman,Bowman,1954,66A,Ted,Williams,0
1954 Bowman,Bowman,1954,66B,Jimmy,Piersall,0
1954 Bowman,Bowman,1954,67A,Carl,Scheib VAR,0
1954 Bowman,Bowman,1954,67B,Carl,Scheib VAR,0
1954 Bowman,Bowman,1954,67C,Carl,Scheib VAR,0
1954 Bowman,Bowman,1954,68,Bobby,Avila,0
1954 Bowman,Bowman,1954,69,Clint,Courtney,0
1954 Bowman,Bowman,1954,70,Willard,Marshall,0
1954 Bowman,Bowman,1954,71,Ted,Gray,0
1954 Bowman,Bowman,1954,72,Eddie,Yost,0
1954 Bowman,Bowman,1954,73,Don,Mueller,0
1954 Bowman,Bowman,1954,74,Jim,Gilliam,0
1954 Bowman,Bowman,1954,75,Max,Surkont,0
1954 Bowman,Bowman,1954,76,Joe,Nuxhall,0
1954 Bowman,Bowman,1954,77,Bob,Rush,0
1954 Bowman,Bowman,1954,78,Sal,Yvars,0
1954 Bowman,Bowman,1954,79,Curt,Simmons,0
